"Yes","Harvard Business Review (part of Business Source Complete)","EBSCO Publishing","UofA","No","No","No","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/hbr","Ask","Ask"
"Yes","Hein Online","Hein Online","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Hein_Online","Ask","Ask"
"Yes","Henry Stewart","Henry Stewart","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Henry_Stewart","Ask","Ask"
"Yes","HighWire Press","HighWire Press","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/HighWire_Press","Ask","Ask"
"Yes","Historical Jewish Press","Historical Jewish Press","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Historical_Jewish_Press","Ask","Ask"
"Yes","Historical Newspapers Optional Offer","Micromedia Proquest","CRKN","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Historical_Newspapers_Optional_Offer","Yes","Yes"
"Yes","Historical Newspapers Primary Offer","Micromedia Proquest","CRKN","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Historical_Newspapers_Primary_Offer","Yes","Yes"
"Yes","Hodder Arnold","Hodder Arnold","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Hodder_Arnold","Ask","Ask"
"Yes","Hogrefe Huber Journals","Hogrefe Huber Journals","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Hogrefe_Huber_Journals","Ask","Ask"
"Yes","House Of Commons Parliamentary Papers (CRKN)","ProQuest","CRKN","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/HCPP","Yes","Yes"
"Yes","Human Kinetics","National Association for Kinesiology and Physical Education in Higher Education","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Human_Kinetics","Ask","Ask"
"Yes","ICE","ICE","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/ICE","Ask","Ask"
"Yes","IEEE Wiley eBooks Library","IEEE","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/IEEE_Wiley_eBooks_Library","Ask","Ask"
"Yes","IEEE Xplore","IEEE","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/IEEE_Xplore","Ask","Ask"
"Yes","IET Digital Library Ebooks","IET","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/IETDigitalLibraryEbooks","Ask","Ask"
"Yes","Inderscience","Inderscience","UofA","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Inderscience","Ask","Ask"
"Yes","Informa Healthcare Journals Online","Informa Healthcare","CRKN","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Informa_Healthcare_Journals_Online","Ask","Ask"
"Yes","Informit","RMIT Publishing","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Informit","Ask","Ask"
"Yes","Informit (Indigenous Collections)","RMIT Publishing","UofA","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Informit_Indigenous","Ask","Ask"
"Yes","Informs","Informs","","No","No","Yes","No","No","No","Yes","No","No","Yes","https://tal.scholarsportal.info/alberta/informs","Ask","Ask"
"Yes","Ingenta Connect Journals","Ingenta","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/ingenta","Ask","Ask"
"Yes","Ingram Digital E-books","Ingram","CRKN","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Ingram_Digital_Ebooks","Ask","Ask"
"Yes","Institute of Mathematics Polish Academy of Sciences","Institute of Mathematics Polish Academy of Sciences","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Institute_of_Mathematics_Polish_Academy_of_Sciences","Ask","Ask"
"Yes","Institute of Noise Control Engineering","Institute of Noise Control (INCE)","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/institute_noise_control","Ask","Ask"
"Yes","Institutional Investor","Institutional Investor","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/institutional_investor","Ask","Ask"
"Yes","Intelex Past Masters","InteLex Corporation/Gibson Library Connections","CRKN","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Intelex_Past_Masters","Ask","Ask"
"Yes","International Consortium for the Advancement of Academic Publication","International Consortium for the Advancement of Academic Publication","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/International_Consortium_for_the_Advancement_of_Academic_Publication","Ask","Ask"
"Yes","International Water Association","International Water Association","","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/International_Water_Association","Ask","Ask"
"Yes","IOP Journals","Institute of Physics","CRKN","Yes","Yes","Yes","No","Yes","No","Ask","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/IOP_Journals","Yes","Yes"
"Yes","IOPP Journals","IOPP","CRKN","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/IOPP_Journals","Ask","Ask"
"Yes","John Libbey EUROTEXT","John Libbey","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/John_Libbey_EUROTEXT","Ask","Ask"
"Yes","John Libbey Eurotext","John Libbey EUROTEXT","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/john_libbey","Ask","Ask"
"Yes","Journal Citation Reports","Thomson Reuters","CRKN","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Journal_Citation_Reports","Ask","Ask"
"Yes","Journal of Immunology","American Association of Immunologists","UofA","No","Yes","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/J_Immunology","Ask","Ask"
"Yes","Journal of Neurosurgery","Journal of Neurosurgery","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Journal_of_Neurosurgery","Ask","Ask"
"Yes","Journal of Rheumatology","Journal of Rheumatology Publishing Company","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Journal_of_Rheumatology","Ask","Ask"
"Yes","Journals","[Generic]","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Journals","Ask","Ask"
"Yes","Journals (Publisher Site)","[Generic]","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Journals_Publisher_Site","Ask","Ask"
"Yes","JSTOR","JSTOR","UofA","No","No","Yes","No","No","No","Yes","No","No","Yes","https://tal.scholarsportal.info/alberta/JSTOR","Ask","Ask"
"Yes","JSTOR Archive - 8 Collections","JSTOR","CRKN","Ask","No","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/JSTOR_Archive_8_Collections","Ask","Ask"
"Yes","Karger Journals","Karger","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Karger_Journals","Ask","Ask"
"Yes","Kluwer Law International","OCUL","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Kluwer_Law_International","Ask","Ask"
"Yes","Knovel","Knovel","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Knovel","Ask","Ask"
"Yes","Landes Bioscience","Landes Bioscience","UofA","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Landes_Bioscience","Ask","Ask"
"Yes","LegalTrac","Gale Group","UofA","No","Yes","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/LegalTrac","Ask","Ask"
"Yes","Lippincott Williams &amp; Wilkins","Ovid","UofA","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Lippincott_Williams_Wilkins","Ask","Ask"
"Yes","London Low Life","Adam Matthew","UofA","Yes","Yes","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/London_Low_Life","Ask","Ask"
"Yes","Longwoods Publishing","Longwoods Publishing","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Longwoods_Publishing","Ask","Ask"
"Yes","Lyell Collection","SERU","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Lyell_Collection","Ask","Ask"
"Yes","Making of Modern Law","Gale Group","UofA","No","Yes","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/MakingModernLaw","Ask","Ask"
"Yes","Making of the Modern World","Gale Group","UofA","No","Yes","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/MakingModernWorld","Ask","Ask"
"Yes","Manchester University Press Journals","Manchester University Press","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Manchester_University_Press_Journals","Ask","Ask"
"Yes","Maney Publishing","Ingenta","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Maney_Publishing","Ask","Ask"
"Yes","Mary Ann Liebert Publishers","Mary Ann Liebert","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Mary_Ann_Liebert","Ask","Ask"
"Yes","MathSciNet","American Mathematical Society","CRKN","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/MathSciNet","Ask","No"
"Yes","McGraw-Hill (HKN)","McGraw-Hill","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/mcgraw_hkn","Ask","Ask"
"Yes","Medicines Complete","","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Medicines_Complete","Ask","Ask"
"Yes","MIT Press","MIT Press","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/MIT_Press","Ask","Ask"
"Yes","Morgan and Claypool","Morgan and Claypool","UofA","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Morgan_Claypool","Ask","Ask"
"Yes","Nature","Nature","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Nature","Ask","Ask"
"Yes","New England Journal of Medicine","Massachusetts Medical Society","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/New_England_Journal_of_Medicine","Ask","Ask"
"Yes","Newsbank Readex","Newsbank","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Newsbank_Readex","Ask","Ask"
"Yes","NOW Publishers","NOW Publishers","UofA","No","Yes","Yes","No","Yes","Yes","Ask","Yes","Ask","Yes","https://tal.scholarsportal.info/alberta/NOW_Publishers","Ask","Ask"
"Yes","NRC Research Press","National Research Council of Canada (NRC)","CRKN","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/NRC_Research_Press","Ask","Ask"
"Yes","OECD","OECD","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/OECD","Ask","Ask"
"Yes","Optical Society of America","Optical Society of America","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Optical_Society_America","Ask","Ask"
"Yes","Ovid Online","Ovid","UofA","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Ovid_Onlilne","Ask","Ask"
"Yes","Oxford Digital Reference Shelf","Oxford University Press (OUP)","UofA","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Oxford_Digital_Reference_Shelf","Ask","Ask"
"Yes","Oxford Journals Digital Archive","Oxford University Press (OUP)","CRKN","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Oxford_Journals_Digital_Archive","Ask","Ask"
"Yes","Oxford Journals Digital Archive Upgrade","Oxford University Press (OUP)","CRKN","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Oxford_Journals_Digital_Archive_Upgrade","Ask","Ask"
"Yes","Oxford Journals Online","Oxford University Press (OUP)","CRKN","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/Oxford_Journals_Online","Yes","Yes"
"Yes","Oxford Reference Online","Oxford University Press (OUP)","UofA_TAL","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Oxford_Reference_Online","Ask","Ask"
"Yes","Palgrave","Palgrave Macmillan","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Palgrave","Ask","Ask"
"Yes","Palgrave Connect (COPPUL)","Palgrave Publishing","UofA_COPPUL","Yes","Yes","Yes","No","No","No","Ask","Ask","Ask","Yes","https://tal.scholarsportal.info/alberta/palgrave_coppul","No","No"
"Yes","Peeters","Peeters Online Journals","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Peeters","Ask","Ask"
"Yes","Periodicals Archive Online (Collections 1-6)","Micromedia Proquest","CRKN","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/Periodicals_Archive_Online","Ask","Ask"
"Yes","Physiological Society","Physiological Society","UofA","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/Physiological_Society","Ask","Ask"
"Yes","Pion","Pion","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Pion","Ask","Ask"
"Yes","Plant Management Network","Plant Management Network","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Plant_Management","Ask","Ask"
"Yes","POIESIS","POIESIS","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/POIESIS","Ask","Ask"
"Yes","Portico Archive","Portico Archive","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Portico_Archive","Ask","Ask"
"Yes","Poultry Science Association","","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Poultry_Science_Association","Ask","Ask"
"Yes","Project Euclid","Project Euclid","UofA_COPPUL","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Project_Euclid","Ask","Ask"
"Yes","Project Muse","Johns Hopkins University Press","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Project_Muse","Ask","Ask"
"Yes","Project Muse Ebooks","","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Project_Muse_Ebooks","Ask","Ask"
"Yes","ProQuest (TAL)","ProQuest","UofA_TAL","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/ProQuest_TAL","Ask","Ask"
"Yes","ProQuest (UofA)","ProQuest","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Proquest","Ask","Ask"
"Yes","ProQuest Canadian Serials","ProQuest","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/ProQuest_Canadian_Serials","Ask","Ask"
"Yes","Proquest Dissertations & Theses","ProQuest","UofA","No","No","Yes","No","No","No","Yes","No","No","Yes","https://tal.scholarsportal.info/alberta/Proquest_Dissertations","Ask","Ask"
"Yes","ProQuest Nursing & Allied Health Source","ProQuest","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/ProQuest_Nursing_Allied_Health_Source","Ask","Ask"
"Yes","PsycARTICLES","American Psychological Association","UofA_HKN","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/PsycARTICLES","Ask","Ask"
"Yes","PsycBooks","[Generic]","UofA","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/PsycBooks","Ask","Ask"
"Yes","Public Library of Science","Public Library of Science","UofA","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Public_Library_of_Science","Ask","Ask"
"Yes","PubMed Central","PubMed","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/PubMed_Central","Ask","Ask"
"Yes","Quicklaw","Quicklaw Inc.","UofA_TAL","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Quicklaw","Ask","Ask"
"Yes","Quintessence Publishing","Quintessence Publishing","UofA","No","No","Yes","No","No","No","Ask","Ask","Ask","Yes","https://tal.scholarsportal.info/alberta/Quintessence","Ask","Ask"
"Yes","Radiological Society of North America","Radiological Society of North America","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Radiological_Society_of_North_America","Ask","Ask"
"Yes","REPERE","SSDM","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/REPERE","Ask","Ask"
"Yes","Royal Society","Royal Society","UofA","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Royal_Society","Ask","Ask"
"Yes","Royal Society of Chemistry","Royal Society of Chemistry","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Royal_Society_of_Chemistry","Ask","Ask"
"Yes","Royal Society of Chemistry Ebooks","Royal Society of Chemistry","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Royal_Society_of_Chemistry_Ebooks","Ask","Ask"
"Yes","Royal Society of Chemistry Electronic Journals","Royal Society of Chemistry","CRKN","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/RSC_Electronic_Journals","Yes","Yes"
"Yes","S. Hirzel Verlag","S. Hirzel Verlag","UofA","No","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/S_Hirzel_Verlag","Ask","Ask"
"Yes","Sabin Americana 1500-1926","Gale Group","UofA","No","Yes","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Sabin_Americana_1500_1926","Ask","Ask"
"Yes","Sabinet","Sabinet","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Sabinet","Ask","Ask"
"Yes","Sage","Sage Publications","UofA","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Sage","Ask","Ask"
"Yes","SAGE Deep Backfile","Sage Publications","CRKN","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/SAGE_Deep_Backfile","Yes","Yes"
"Yes","SAGE Premier","Sage Publications","CRKN","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/SAGE_Premier","Yes","Yes"
"Yes","Scielo","Scielo","UofA","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Scielo","Ask","Ask"
"Yes","Science Citation Index Expanded; Social Sciences Citation Index and Arts; Humanities Citation Index","Institute for Scientific Information (ISI)","CRKN","Yes","Yes","Yes","Ask","Yes","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/SCIE_SSCI_and_ACHI","Ask","No"
"Yes","Science Direct","Elsevier","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Science_Direct_Backfiles","Ask","Ask"
"Yes","Science Online","American Association for the Advancement of Science (AAAS)","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Science_Online","Ask","Ask"
"Yes","Scopus","Elsevier","CRKN","Yes","Yes","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Scopus","Yes","No"
"Yes","Seru","","UofA","No","No","Yes","No","No","No","Ask","Ask","No","Yes","https://tal.scholarsportal.info/alberta/Seru","Ask","Ask"
"Yes","SIAM","SIAM","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/SIAM","Ask","Ask"
"Yes","Smithsonian","Smithsonian","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Smithsonian","Ask","Ask"
"Yes","Society for Applied Spectroscopy","Society for Applied Spectroscopy","","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Society_Applied_Spectroscopy","Ask","Ask"
"Yes","Society for Endocrinology","Society for Endocrinology","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Society_for_Endocrinology","Ask","Ask"
"Yes","Society for General Microbiology","Society for General Microbiology","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Society_for_General_Microbiology","Ask","Ask"
"Yes","Society for Leukocyte Biology","Society for Leukocyte Biology","","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Society_Leukocyte_Biology","Ask","Ask"
"Yes","Society for the Study of Reproduction","Society for the Study of Reproduction","","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Society_Study_Reproduction","Ask","Ask"
"Yes","Society of Exploration Geophysicists","","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Society_Exploration_Geophysicists","Ask","Ask"
"Yes","Society of Petroleum Engineers","Society of Petroleum Engineers","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Society_of_Petroleum_Engineers","Ask","Ask"
"Yes","SORA","SORA","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/SORA","Ask","Ask"
"Yes","SPIE","SPIE","UofA","No","No","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/SPIE","Ask","Ask"
"Yes","Springer Ebooks","Springer","UofA","Yes","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Springer_Ebooks","Ask","Ask"
"Yes","Springer Online Journal Archive","Springer","CRKN","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Springer_Online_Journal_Archive","Ask","Ask"
"Yes","SpringerLink Online Journals","Springer","CRKN","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/SpringerLink_Online_Journals","Ask","Yes"
"Yes","STAT!Ref","TetonData Systems","UofA","No","No","Yes","No","No","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/STATRef","Ask","Ask"
"Yes","Taylor & Francis Journals Online S & T Collection","Taylor and Francis Group","CRKN","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/Taylor_and_Francis_Journals_Online_SandT_Collection","Ask","Ask"
"Yes","Taylor & Francis Journals Online SSH Collection","Taylor and Francis Group","CRKN","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/Taylor_and_Francis_Journals_Online_SSH_Collection","Ask","Ask"
"Yes","Taylor & Francis Journals Online Complete Collection","Taylor and Francis Group","CRKN","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Taylor_and_Francis_Journals_Online","Ask","Ask"
"Yes","Theatre in Video","Alexander Street Press/Gibson Library Connections","CRKN","Yes","Yes","Yes","Ask","Yes","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Theatre_In_Video","Ask","Ask"
"Yes","Thieme Ebooks","Thieme Medical Publishers","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Thieme_Ebooks","Ask","Ask"
"Yes","Thieme Ejournals","Thieme Medical Publishers","UofA","No","No","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Thieme_Ejournals","Ask","Ask"
"Yes","Thomas Telford Journals","Thomas Telford","UofA","No","Yes","Yes","No","No","No","Ask","No","Ask","Yes","https://tal.scholarsportal.info/alberta/Thomas_Telford_Journals","Ask","Ask"
"Yes","Times Digital Archive","Gale Cengage Learning","CRKN","No","No","Yes","No","Yes","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Times_Digital_Archive","Ask","No"
"Yes","Transportation Research Board","Transportation Research Board","UofA","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Transportation_Research","Ask","Ask"
"Yes","Turpion","Turpion","UofA","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Turpion","Ask","Ask"
"Yes","U.S. History in Context","Gale Cengage Learning","UofA_TAL","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Gale_TAL2","Ask","Ask"
"Yes","University of California","","","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/UniversityCalifornia","No","No"
"Yes","University of Chicago Press","University of Chicago Press","UofA","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/chicago","Yes","No"
"Yes","University of Toronto Press","","","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","https://tal.scholarsportal.info/alberta/toronto","No","No"
"Yes","Vathek","Vathek","UofA","No","No","Yes","No","No","No","Ask","Ask","Ask","Yes","https://tal.scholarsportal.info/alberta/Vathek","Ask","Ask"
"Yes","Wageningen Academic","Wageningen Academic","UofA","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","https://tal.scholarsportal.info/alberta/Wageningen","Ask","Ask"
"Yes","Web of Knowledge Journal Citation Reports","Thomson Reuters","CRKN","Yes","Yes","Yes","Ask","Yes","No","No","No","Yes","Yes","https://tal.scholarsportal.info/alberta/Web_of_Knowledge","Ask","No"
"Yes","Web of Knowledge Zoological Record","Thomson Reuters","CRKN","Yes","Yes","Yes","Ask","Yes","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Web_of_Knowledge_Zoological_Record","Ask","No"
"Yes","Web of Knowledge Biosis Citation Index","Thomson Reuters","CRKN","Yes","Yes","Yes","Ask","Yes","No","No","No","No","Yes","https://tal.scholarsportal.info/alberta/Web_of_Knowledge_Biosis_Citation_Index","Ask","No"
